Date,Category,Title,Text
29 окт 2012 10:47,Экономика,Газпром просит у правительства новых льгот,"Газпром просит правительство предусмотреть новые послабления для своих шельфовых проектов, в частности Приразломного месторождения, пишет сегодня газета ""РБК daily"". В настоящее время Минфин, Минэнерго и Минэкономразвития..."
25 окт 2012 12:22,Экономика,Газпром проиграл чехам дело на полмиллиарда долларов,"Венский арбитраж не поддержал иск Газпрома о взыскании с чешской RWE Transgas авансовых платежей за неотобранный газ в рамках контрактов ""бери или плати"", сообщил накануне ""РБК daily"" представить RWE Transgas. Сумма иска составляет более 500 млн долл."
25 окт 2012 10:10,Экономика,Приватизация по-русски: российские недра возвращаются государству,"Последние события на нефтегазовом рынке России не могут не навести на мысль, что происходящее все больше напоминает национализацию - российские недра активно возвращаются в лоно государства. Легко заметить, что в последние..."
24 окт 2012 16:33,Экономика,Газпром положил глаз на газовую компанию Греции,"ОАО ""Газпром"" проявило самый сильный интерес к приватизации греческой газовой компании DEPA среди всех претендентов на участие в тендере, сообщили источники в энергетическом секторе Греции. Российская монополия также..."
23 окт 2012 16:35,Экономика,Газпром ввел в эксплуатацию крупнейшее месторождение на Ямале,"ОАО ""Газпром"" ввело в эксплуатацию Бованенковское месторождение на полуострове Ямал. Проектный объем добычи газа на месторождении определен в 115 млрд куб. м в год, однако в долгосрочной перспективе он должен увеличиться до 140 млрд куб. м в год."
23 окт 2012 12:43,Экономика,Счетная палата: Газпром закрывает глаза на проблему сланцевого бума,"Счетная палата намерена послать запросы в Министерство энергетики (Минэнерго) РФ и Министерство иностранных дел (МИД) РФ, чтобы проанализировать ситуацию с развитием технологий добычи сланцевого газа в мире, пишет сегодня ""РБК daily""."
22 окт 2012 09:54,Экономика,Новые русские льготники: битва Газпрома за НДПИ,"Если в отношении нефтяных компаний налоговая политика государства все больше напоминает аттракцион неслыханной щедрости, то в отношении газовых производителей может сложиться впечатление, что режим только ужесточается."
17 окт 2012 18:41,Экономика,Газпром посулил больше остальных за крупнейшее месторождение в Израиле,"ОАО ""Газпром"", по неподтвержденным данным, предложило наибольшую цену за участие в израильском газовом проекте ""Левиафан"". При этом участники проекта по-разному оценивают данный факт, сообщает местное деловое издание Globes."
17 окт 2012 13:21,Экономика,МЭА: Россия останется крупнейшим экспортером газа в Европу,"В среднесрочной перспективе Россия останется крупнейшим экспортером газа в Европу, а Европа - крупнейшим потребителем российского газа. Экспорт газа из США вскоре станет соизмеримым с одной третью объема российского экспорта, а рост спроса на газ в азиатских станах будет неуклонно расти."
16 окт 2012 15:12,Экономика,Газпром попросил В.Путина помочь перевести автопарк России на газ,"Газпром обратился к президенту РФ Владимиру Путину с предложением дать правительству поручение подготовить проект документа, устанавливающего целевые показатели и конкретные меры государственной поддержки газификации..."
09 окт 2012 09:33,Экономика,"Дорогие подарки: В.Путину подарили вторую ветку ""Северного потока""","Спустя год после ввода в эксплуатацию ""Северного потока"" Газпром начал подачу газа по второй нитке газопровода. Теперь экспортный потенциал России возрос на дополнительные 55 млрд куб. м газа."
03 окт 2012 14:24,Экономика,"Литва требует от Газпрома 1,5 млрд евро","Власти Литвы обратились в Арбитражный институт Торговой палаты Стокгольма (ТПС) с просьбой взыскать с Газпрома 5 млрд литов, что составляет примерно 1,45 млрд евро. Именно такую сумму, по подсчетам местных властей, республика..."
02 окт 2012 18:04,Экономика,"В.Путин: Чтобы газ был дешевле, Европе стоит брать с него меньше налогов","Говоря о возможном снижении цен на газ для конечных потребителей из Европы, президент России Владимир Путин в ходе сегодняшнего форума ""Россия зовет!"" заявил, что прежде чем просить об этом, нужно сначала посмотреть на структуру..."
02 окт 2012 13:08,Экономика,Газпром ускорит движение на Восток,"ОАО ""Газпром"" намерено ускорить реализацию Восточной газовой программы, говорится в сообщении управления информации концерна, подготовленном по итогам совещания по реализации плана-графика программы в IV квартале 2012г., в котором принял участие председатель правления Газпрома Алексей Миллер."
01 окт 2012 17:42,Экономика,Газпром договорился о поставках сжиженного газа в Индию,"Компания Gazprom Marketing and Trading - дочерняя структура Газпрома - подписала контракт с индийской GAIL о поставках сжиженного природного газа (СПГ) в Индию. Документ предусматривает поставку GAIL 2,5 млн тонн СПГ в год в течение 20 лет, сообщается пресс-релизе Gazprom Marketing and Trading."
27 сен 2012 10:52,Экономика,Газпром договорился о поставках газа частным турецким компаниям,"Турецкие компании Akfel, Bosphorus, Bati Hatti и Kibar Enerji достигли окончательного согласия с российским ОАО ""Газпром"" об импорте газа, сообщает агентство Trend со ссылкой на главу Органа по регулированию энергорынка Турции..."
26 сен 2012 06:45,Политика,Критикующий Москву М.Ромни инвестировал в российские компании,"Очередную порцию критики в свой адрес получил кандидат в президенты США от Республиканской партии Митт Ромни после обнародования данных о доходах за прошедший год, сообщает Би-би-си."
25 сен 2012 11:48,Экономика,Три нефтяных месторождения могут быть проданы за 300 млрд руб.,"Минприроды предлагает до конца года провести аукционы по трем крупнейшим нераспределенным месторождениям нефти на суше — имени Шпильмана, Имилорскому и Лодочному, сообщает газета ""Известия"". Эксперты полагают, что сумма сделок может дойти до 300 млрд рублей."
24 сен 2012 15:46,Экономика,"Налогов с Газпрома будут брать меньше, чтобы потом взять больше","Правительство РФ приняло решение снизить почти в два раза налоговую нагрузку по экспортным пошлинам на нефть с новых месторождений в Восточной Сибири, сообщил журналистам министр энергетики Александр Новак. Он также добавил, что..."
21 сен 2012 15:31,Экономика,"Газпром: Если налог повысят, новых месторождений не будет","В случае повышения ставки налога на добычу полезных ископаемых (НДПИ), Газпром не сможет в 2013г. инвестировать в новые добычные проекты, заявил на встрече с председателем правительства РФ Дмитрием Медведевым в рамках инвестиционного форума ""Сочи-2012"" глава компании Алексей Миллер."
21 сен 2012 12:58,Экономика,"Газпром и ""Роснефть"" вложат в шельф 500 млрд руб.","ОАО ""Газпром"" и НК ""Роснефть"" подготовили инвестпрограмму по разведке шельфа в объеме 40 млрд руб. в 2012г., а до 2015г. инвестиции составят до 500 млрд руб., сообщил журналистам в рамках Международного инвестфорума ""Сочи-2012"" президент ""Роснефти"" Игорь Сечин."
20 сен 2012 13:32,Экономика,"Газпром доставит в Британию 2,4 млрд кубометров газа","Дочерняя Газпрому компания Gazprom Marketing & Trading заключила контракт с британской Centrica Plc. на поставку 2,4 млрд куб. м природного газа. Поставки начнутся в 2014г. и будут продолжаться в течение трех лет, говорится в сообщении Centrica."
17 сен 2012 23:24,Экономика,Молдавия не променяет европейскую интеграцию на дешевый газ из России,"Молдавский лидер Николай Тимофти сообщил, что Кишинев не променяет европейскую интеграцию на более дешевый российский газ. Такое заявление политик сделал в ходе встречи с председателем Группы прогрессивного альянса социалистов и..."
14 сен 2012 16:34,Экономика,Еврокомиссия предлагает уравнять цены на газ для всего ЕС,"Цены на поставляемый в разные страны Европы российский природный газ должны быть примерно на одном уровне, заявил на конференции в Вильнюсе еврокомиссар по вопросам энергетики Гюнтер Эттингер. По его словам, не должно быть так..."
12 сен 2012 16:17,Экономика,UFS IC предлагает новую стратегию инвестирования,"UFS Investment Company разработала новую стратегию, в рамках которой инвестиционный портфель предлагается составить из еврооблигаций ОАО ""Газпром-нефть"" (прогноз роста - 1-3%), акций ОАО ""Мечел"" (долгосрочный прогноз роста - 40%), а также паев Золотого фонда (прогноз по рентабельности – 35%)."
12 сен 2012 15:38,Экономика,Россия предлагает Молдавии променять договор с ЕС на дешевый газ,"Россия готова снизить цену на газ для Молдавии, если та денонсирует протокол о вступлении в Договор энергетического сотрудничества ЕС и урегулирует долг перед РФ в размере 4,1 млрд долл. Об этом сообщил журналистам министр энергетики РФ Александр Новак."
12 сен 2012 11:24,Экономика,Газпрому запретили раздавать скидки без разрешения властей,"Иностранные партнеры ОАО ""Газпром"" теперь не смогут договариваться о скидках на российский газ в двустороннем порядке - отныне для этого потребуется одобрение правительства РФ."
12 сен 2012 10:56,Экономика,ФАС готова подсобить Европе в расследовании в отношении Газпрома,"Глава Федеральной антимонопольной службы РФ Игорь Артемьев раскритиковал российскую корпорацию Газпром, отметив, что считает ОАО крайне неэффективной компанией. Такое мнение чиновник озвучил в интервью газете ""Коммерсантъ""."
11 сен 2012 22:05,Экономика,В.Путин: Надеемся снять все вопросы ЕК к Газпрому в ближайшее время,"Президент РФ В.Путин рассчитывает, что противоречия между Европейской комиссией и Газпромом будут урегулированы в ближайшее время. Об этом он сообщил журналистам на пресс-конференции с президентом Сербии Томиславом Николичем."
10 сен 2012 12:29,Экономика,В.Путин списал расследование ЕК против Газпрома на проблемы в еврозоне,"Президент РФ Владимир Путин сожалеет о расследовании в отношении Газпрома, которое начала Еврокомиссия. Такое заявление он сделал, отвечая на вопросы журналистов на итоговой пресс-конференции в рамках саммита АТЭС-2012."
06 сен 2012 10:53,Экономика,Прибыль Газпрома упала почти на четверть,"Чистая прибыль ОАО ""Газпром"" по международным стандартам финансовой отчетности (МСФО) за 2012г. снизилась по сравнению с аналогичным периодом прошлого года на 23,2% - до 367,6 млрд руб., говорится в сообщении компании. При этом..."
06 сен 2012 09:19,Экономика,Скрытая угроза: независимые производители теснят Газпром,"Монополия Газпрома может оказаться под угрозой. Уже в течение нескольких лет независимые производители голубого топлива теснят концерн на внутреннем рынке, а теперь замахнулись на экспортные поставки, в том числе первыми начали..."
05 сен 2012 13:46,Экономика,Польша поддержала дело против Газпрома,"Власти Польши приветствовали антимонопольное расследование, начатое Европейской комиссией (ЕК), заподозрившей ОАО ""Газпром"" в злоупотреблении господствующим положением в Центральной и Восточной Европе. По словам министра..."
04 сен 2012 20:07,Экономика,Еврокомиссия начала антимонопольное расследование в отношении Газпрома,"Европейская комиссия заподозрила ОАО ""Газпром"" в злоупотреблении господствующим положением в Центральной и Восточной Европе и начала антимонопольное расследование в отношении корпорации. Об этом сообщается в опубликованном сегодня сообщении ЕК."
04 сен 2012 19:04,Экономика,Аргентина заинтересовалась поставками СПГ из России,"Председатель правления ОАО ""Газпром"" Алексей Миллер и главный управляющий директор аргентинской национальной нефтегазовой компании YPF Мигель Галуччио обсудили возможность организации поставок в Аргентину сжиженного природного..."
03 сен 2012 09:07,Экономика,"""Зенит-Арена"" меняет подрядчика после визита Д.Медведева","Власти Санкт-Петербурга решили отказаться от контракта с корпорацией ""Трансстрой"" Олега Дерипаски на строительство футбольной арены клуба ""Зенит"" после субботнего визита премьер-министра РФ Дмитрия Медведева на этот стадион."
31 авг 2012 13:34,Экономика,Total отрицает информацию о приостановке Штокмана,"Партнер ОАО ""Газпром"" по разработке Штокмановского месторождения, французский нефтяной гигант Total заявил, что решения о переносе проекта на неопределенный срок не принималось, но признал, что стоимость проекта слишком высока..."
29 авг 2012 16:23,Экономика,Газпром дал официальные комментарии по Штокману,"ОАО ""Газпром"" договорилось со своими партнерами по реализации проекта освоения Штокмановского месторождения о невозможности его разработки в настоящее время из-за слишком высоких затрат, сообщил член правления Газпрома Всеволод..."
28 авг 2012 17:34,Экономика,Болгария выпросила у Газпрома 11-процентную скидку на газ,"Министерство экономики, энергетики и туризма Болгарии договорилось с ОАО ""Газпром"" о скидке на газ, поставляемый из России, в размере 11%, сообщает пресс-служба Министерства экономики, энергетики и туризма Болгарии."
27 авг 2012 16:43,Экономика,Газпром прекратит поставки газа по трубопроводу Ямал - Европа,"ОАО ""Газпром"" остановит работу газопровода Ямал - Европа с 10:00 мск 28 августа 2012г. на 40 часов для проведения комплекса планово-профилактических и ремонтных работ, сообщили РБК в управлении информации холдинга."
21 авг 2012 11:05,Экономика,Газпром ищет поддержки Минэнерго в борьбе с повышением НДПИ,"ОАО ""Газпром"", протестующее против резкого повышения налога на добычу полезных ископаемых (НДПИ), нашло поддержку в лице Министерства энергетики (Минэнерго) РФ, которое считает, что высокая налоговая ставка противоречит правилам..."
14 авг 2012 19:48,Экономика,Глава Газпрома будет отвечать за все российские ипподромы,"Председатель правления ОАО ""Газпром"" Алексей Миллер занял пост председателя совета директоров ОАО ""Росипподромы"", об этом говорится в отчетности Газпрома по итогам II квартала 2012г. Точная дата назначения не раскрывается, известно, что это произошло в текущем году."
14 авг 2012 17:39,Экономика,Полугодовая прибыль Газпрома упала на 22%,"Чистая прибыль ОАО ""Газпром"" по российским стандартам бухучета (РСБУ) в первом полугодии 2012г. по сравнению с аналогичным периодом 2011г. снизилась на 22% - до 381,6 млрд руб. с 487,8 млрд руб. годом ранее, сообщается в отчете..."
13 авг 2012 10:44,Экономика,"Из-за спора Газпрома и ""Итеры"" Братск может остаться без газа","Группа компаний ""Итера"" не исключает консервации Братского газоконденсатного месторождения (БГКМ), если переговоры с ОАО ""Газпром"" ни к чему не приведут, пишет сегодня ""РБК daily"". На базе БГКМ ""Итера"" реализует программу..."
07 авг 2012 16:10,Экономика,Statoil списала $335 млн в связи с формальным выходом из Штокмана,"Норвежская компания Statoil списала около 2 млрд норвежских крон (335 млн долл.) по инвестициям в проект освоения Штокмановского газоконденсатного месторождения, из которого Statoil де-юре вышла 30 июня 2012г., сообщили в пресс-службе Statoil."
03 авг 2012 15:16,Экономика,Ирак грозит Газпрому санкциями за сотрудничество с курдами,"Ирак планирует применить санкции против Газпрома в случае его сотрудничества с Курдской автономией, сообщил официальный представитель Министерства нефти Ирака Асым Джихад, передает агентство ""Тренд""."
01 авг 2012 05:27,Экономика,Арбитраж в Стокгольме принял сторону Газпрома в споре с Литвой,"Стокгольмский арбитраж во вторник, 31 июля, вынес решение по иску Газпрома к Минэнерго Литвы в связи с применением Третьего энергопакета и защитой инвестиций в Lietuvos Dujos. В Газпроме заявили, что суд встал на их сторону..."
27 июл 2012 11:33,Экономика,"""Газпром нефть"" заработала более 48 млрд руб. в I половине 2012г.","Чистая прибыль ОАО ""Газпром нефть"" по российским стандартам бухучета (РСБУ) выросла почти на 14% и составила 48,42 млрд руб. по итогам I полугодия 2012г. Выручка за отчетный период увеличилась на 10% - до 433,92 млрд руб..."
21 июл 2012 20:08,Политика,"Конфликт с ""Газпромом"" может стоить ярославскому мэру кресла","Мэр Ярославля Евгений Урлашов, одержавший победу над кандидатом от ""Единой России"" Яковом Якушевым в апреле 2012г. , обратился к президенту России Владимиру Путину и премьер-министру Дмитрию Медведеву с просьбой вмешаться в напряженную ситуацию, вызванную действиями ""Газпрома"" в областном центре."
12 июл 2012 17:23,Экономика,"Газпрому изменили: Германия 10 лет будет закупать газ ""на стороне""","Третий по величине в Германии энергетический концерн EnBW заключил 10-летний контракт на закупку природного газа с одним из зарубежных поставщиков, название которого EnBW не уточняет. Соглашение предусматривает ежегодные поставки..."
11 июл 2012 13:54,Экономика,Собственные средства Газпромбанка достигли исторического максимума,Собственные средства Газпромбанка достигли исторического максимума - 304 млрд руб. на фоне деятельности кредитной организации и завершения процесса конвертации субординированных депозитов в уставный капитал компании в I полугодии 2012г.
10 июл 2012 18:42,Экономика,"Газпром занял 8-е место с конца в списке ""прозрачных"" компаний мира","Международная организация по борьбе с коррупцией Transparency International провела исследование ""Прозрачность в корпоративной отчетности: оценка крупнейших компаний мира"" среди 105 крупнейших публичных компаний. ОАО ""Газпром""..."
09 июл 2012 12:16,Экономика,"Гендиректор МОЭСК ушел, не дожидаясь дисквалификации","Генеральный директор ОАО ""Московская объединенная электросетевая компания"" Андрей Коновалов уходит в отставку, сообщил агентству РБК источник в компании. По его словам, на утреннем селекторном совещании в МОЭСК А.Коновалов..."
06 июл 2012 14:40,Экономика,Через Украину стали прокачивать меньше российского газа,"Транзит газа по территории Украины в страны Западной Европы в первом полугодии 2012г. составил 43 млрд куб. м, что на 23% меньше аналогичного показателя 2011г., составлявшего 56,441 млрд куб. м., передает РБК-Украина. Согласно..."
06 июл 2012 09:29,Экономика,Дивидендная история-2012: сверхдоходы распределились по карманам акционеров,На прошлой неделе крупнейшие нефтяные и газовые компании завершили сезон годовых собраний акционеров. Подобные мероприятия - не просто повод встретиться и пообщаться для собственников акций. Перед ними стоит важная задача...
06 июл 2012 08:49,Экономика,Газпром построит свой инноград с НИОКР и трубами,"Газпром намерен построить собственный инновационный центр по аналогии с комплексом ""Сколково"". Меньший по масштабам инноград, который, предположительно, появится в присоединившемся к Москве Троицке, будет ""заточен"" на..."
05 июл 2012 16:38,Экономика,Менеджеров Газпрома пересадят на газовые автомобили,"В течение ближайших трех лет ОАО ""Газпром"" планирует поставить на российский внутренний рынок газомоторного топлива порядка 3 млрд куб. м газа, сообщил журналистам председатель правления Газпрома Алексей Миллер. До конца 2012г..."
03 июл 2012 14:17,Экономика,Победила дружба: E.On и Газпром урегулировали газовый спор,"Немецкий энергоконцерн E.On, являющийся одним из крупнейших клиентов ОАО ""Газпром"" в Европе, урегулировал спор с газовой монополией по долгосрочным контрактам на поставку российского газа, говорится в сообщении E.On..."
29 июн 2012 18:39,Экономика,"Газпром пригрозил подать в суд на ""Нефтегаз Украины""","ОАО ""Газпром"" не исключает вероятности подачи иска к ""Нефтегазу Украины"" в случае несоответствия объемов закупок газа контрактным, сообщил по итогам годового собрания акционеров компании председатель правления Газпрома Алексей..."
29 июн 2012 15:31,Экономика,"Акционеры Газпрома получат по 8,97 руб., В.Зубков - 22,2 млн руб.","По результатам работы в 2011г. Газпром выплатит своим акционерам по 8,97 руб. на акцию, решение об этом было одобрено сегодня акционерами концерна. Всего на выплату дивидендов планируется направить 212 млрд 351 млн руб., или 25% от чистой прибыли по РСБУ (с учетом корректировки)."
29 июн 2012 12:52,Экономика,"Газпром: Если повысят налог, будем работать только на экспорт","Повышение ставки налога на добычу полезных ископаемых (НДПИ) может привести к тому, что Газпром сосредоточится исключительно на экспортных рынках газа, заявил глава компании Алексей Миллер на годовом общем собрании акционеров."
29 июн 2012 12:36,Экономика,"Вместо инвестрешения Штокман получит ""новый формат""","Новый формат Штокмановского проекта будет утвержден в ближайшие дни, сообщил, выступая на годовом собрании акционеров, председатель правления Газпрома Алексей Миллер."
29 июн 2012 11:45,Экономика,Второй завод по сжижению газа появится в России в 2016г.,"Завод СПГ во Владивостоке будет введен в эксплуатацию в 2016-2017гг., сообщил на годовом собрании акционеров компании председатель правления Газпрома Алексей Миллер. По его словам, Газпром рассматривает возможности по увеличению мощностей СПГ в этом регионе."
28 июн 2012 12:15,Экономика,В Газпроме оценили перспективы развития компании до конца 2012г.,"Газпром ожидает выручку в 2012г. на уровне 160 млрд долл., сообщил журналистам заместитель председателя правления компании Андрей Круглов, напомнив, что в 2011г. она составила 158 млрд долл."
27 июн 2012 19:32,Экономика,Газанули мимо дружбы: РФ не пошла на газовые уступки Украине,"Никаких договоренностей о снижении объемов поставок газа на Украину нет, заявил сегодня в Киеве глава Газпрома Алексей Миллер. По его словам, действующий контракт предусматривает годовой объем поставок в размере 52 млрд куб. м..."
27 июн 2012 12:20,Экономика,Россия и Украина согласовали объемы закупок газа на 2013г.,"Украина и Россия согласовали заявку на закупку газа на 2013г. Об этом сообщил журналистам министр энергетики и угольной промышленности Юрий Бойко перед заседанием правительства. Отвечая на соответствующий вопрос, руководитель ведомства сказал ""безусловно""."
27 июн 2012 11:57,Экономика,Главный партнер Газпрома по Штокману определится до конца 2012г.,"Новое акционерное соглашение по проекту освоения Штокмановского месторождения в Баренцевом море может быть подписано к концу 2012г., передает Reuters со ссылкой на источники. ""Соглашение должно быть подписано в конце этого года..."
26 июн 2012 14:36,Экономика,Л.Михельсон расставил приоритеты в развитии НОВАТЭКа вплоть до 2030г.,"ОАО ""НОВАТЭК"" интересуется углеводородными проектами на рынках Африки, Азиатско-Тихоокеанского региона (АТЭС), а также Средиземноморья. Об этом журналистам сообщил глава компании Леонид Михельсон."
25 июн 2012 15:56,Экономика,Европейцы стали платить за российский газ на треть больше,"Средние цены на российский природный газ в январе-мае 2012г. на европейском рынке повысились на 31% по сравнению с аналогичным периодом 2011 г. и достигли 447,8 долл. за 1 тыс. куб. м, отмечается в мониторинге Минэкономразвития РФ."
25 июн 2012 11:24,Экономика,Нефтегазовая отрасль РФ не унывает при ценах на нефть ниже 100 долл./барр.,"Стремительно снижающиеся цены на нефть стали лейтмотивом Санкт-Петербургского международного экономического форума, который прошел 21-23 мая 2012г. в Cеверной столице. Пока чиновники и бизнес обсуждали итоги и перспективы..."
23 июн 2012 15:09,Экономика,"На ПМЭФ-2012 подписали в 1,5 раза больше контрактов, чем в прошлом году","Объем контрактов, заключенных на нынешнем Петербургском международном экономическом форуме, превысил прошлогодний результат более чем в 1,5 раза и составил более 310 млрд руб. Такой вывод можно сделать из сообщений организаторов..."
22 июн 2012 20:28,Экономика,В РФ вскоре появится второй завод по производству СПГ,"Администрация Приморского края и ОАО ""Газпром"" подписали соглашение о строительстве завода по производству сжиженного природного газа (СПГ) на Дальнем Востоке. Об этом написал в своем микроблоге в Twitter губернатор Приморского..."
22 июн 2012 15:48,Экономика,Газпром займется электроэнергией во Франции,Председатель правления Газпрома Алексей Миллер и президент французского энергоконцерна Electricite de France (EDF) Анри Проглио подписали в рамках Петербургского международного экономического форума соглашение о сотрудничестве в...
22 июн 2012 14:39,Экономика,"""Газпром нефть"" пустила японцев на иркутские месторождения","ОАО ""Газпром нефть"" и японская Japan Oil, Gas and Metals National Corporation (JOGMEC) подписали соглашение о совместном геологическом изучении нефтяных запасов Игнялинского лицензионного участка, расположенного в Иркутской..."
22 июн 2012 01:18,Экономика,Партнером Газпрома по освоению Штокмана может стать Shell,"ОАО ""Газпром"", Statoil и норвежская Shell на следующей неделе планируют начать трехсторонние переговоры по сотрудничеству в рамках освоения Штокмановского месторождения в Баренцевом море. Об этом РБК сообщил осведомленный источник."
20 июн 2012 16:01,Экономика,Греция нашла деньги для Газпрома,"Греческая газовая компания DEPA получила 100 миллионов евро банковских кредитов для оплаты поставок газа до конца августа, сообщает Reuters. Кредиты предоставлены небольшим государственным банком Loans and Consignement Fund."
20 июн 2012 14:11,Экономика,"В Газпроме признали, что начало работ на Штокмане будет перенесено","ОАО ""Газпром"" не исключает сдвига сроков начала добычи газа на Штокмановском газоконденсатном месторождении в Баренцевом море, сообщил журналистам заместитель председателя правления концерна Александр Медведев. ""К сожалению..."
20 июн 2012 12:34,Экономика,Газпром не сократит поставки газа в Европу,"Объем экспорт газа в Европу в 2012г. не опустится ниже уровня 2011г., составив 150 млрд куб. м, сообщил на пресс-конференции в Москве заместитель председателя правления Газпрома Александр Медведев, добавив, что компания в..."
18 июн 2012 14:12,Экономика,Газпром поможет Японии отказаться от АЭС,"К 2030г. Газпром планирует увеличить объемы экспорта сжиженного природного газа (СПГ) с Дальнего Востока до 20-25 млн т в год, сообщил заместитель председателя правления компании Александр Медведев. При этом одним из крупнейших..."
13 июн 2012 18:00,Экономика,Налоги с нефти и газа попробуют брать по-новому,"Сбалансированная ставка налога на добычу природных ископаемых (НДПИ) для Газпрома и независимых производителей будет установлена с 1 июля 2013г., новая формула НДПИ - с 1 января 2014г. Об этом сообщил журналистам вице-премьер РФ..."
